hotspot_id,latitude,longitude,rainfall,elevation,drain_capacity,flood_risk_level,associated_ward
HS2190,28.641073,77.233379,83,212,0.79,MEDIUM,W098
HS2191,28.627114,77.210148,69,191,0.4,MEDIUM,W098
HS2192,28.637352,77.22983,34,207,0.76,LOW,W098
HS2193,28.659924,77.215622,61,214,0.58,MEDIUM,W098
HS2194,28.634088,77.227591,42,203,0.74,MEDIUM,W098
HS2195,28.663064,77.226417,58,200,0.71,MEDIUM,W098
HS2196,28.649556,77.207129,70,200,0.47,MEDIUM,W098
HS2197,28.664094,77.20734,41,216,0.66,LOW,W098
HS2198,28.626159,77.237485,81,208,0.41,MEDIUM,W098
HS2199,28.673992,76.979534,202,229,0.17,HIGH,W099
HS2200,28.670187,76.972599,219,232,0.25,HIGH,W099
HS2201,28.673355,76.965859,214,253,0.41,HIGH,W099
HS2202,28.65047,76.976492,190,214,0.16,HIGH,W099
HS2203,28.685275,76.974707,205,218,0.28,HIGH,W099
HS2204,28.647974,76.974163,179,228,0.23,HIGH,W099
HS2205,28.675306,77.003174,215,244,0.23,HIGH,W099
HS2206,28.661948,76.979343,184,238,0.38,HIGH,W099
HS2207,28.66949,76.975079,194,223,0.25,HIGH,W099
HS2208,28.677193,76.980413,178,253,0.16,HIGH,W099
HS2209,28.646529,76.98051,212,218,0.15,HIGH,W099
HS2210,28.655421,77.005328,221,224,0.49,HIGH,W099
HS2211,28.687176,76.967894,185,229,0.42,HIGH,W099
HS2212,28.667656,76.995684,198,248,0.21,HIGH,W099
HS2213,28.65059,77.010909,205,248,0.17,HIGH,W099
HS2214,28.673972,76.999567,215,247,0.16,HIGH,W099
HS2215,28.65826,76.968804,182,229,0.37,HIGH,W099
HS2216,28.66322,76.980617,218,251,0.32,HIGH,W099
HS2217,28.649307,76.969547,176,250,0.21,HIGH,W099
HS2218,28.663195,77.011786,220,220,0.47,HIGH,W099
HS2219,28.670404,76.987228,207,253,0.3,HIGH,W099
HS2220,28.681291,76.978045,203,235,0.45,HIGH,W099
HS2221,28.667231,77.007921,175,227,0.39,HIGH,W099
HS2222,28.662522,77.006332,184,253,0.29,HIGH,W099
HS2223,28.652215,76.968698,205,249,0.44,HIGH,W099
HS2224,28.690154,77.110392,81,188,0.26,HIGH,W100
HS2225,28.683515,77.10323,74,203,0.3,HIGH,W100
HS2226,28.661108,77.096708,72,188,0.49,MEDIUM,W100
HS2227,28.679894,77.130395,59,190,0.42,MEDIUM,W100
HS2228,28.662932,77.141516,101,189,0.12,HIGH,W100
HS2229,28.662042,77.123426,80,206,0.37,MEDIUM,W100
HS2230,28.645451,77.107643,58,184,0.12,HIGH,W100
HS2231,28.685451,77.098011,86,195,0.33,HIGH,W100
HS2232,28.650321,77.096724,74,190,0.47,MEDIUM,W100
HS2233,28.682695,77.126815,98,194,0.41,HIGH,W100
HS2234,28.667415,77.108415,97,194,0.26,HIGH,W100
HS2235,28.684785,77.104916,67,184,0.35,HIGH,W100
HS2236,28.6528,77.137922,74,189,0.11,HIGH,W100
HS2237,28.646751,77.125567,71,187,0.48,MEDIUM,W100
HS2238,28.676604,77.09392,104,184,0.26,HIGH,W100
HS2239,28.648013,77.139576,89,209,0.18,HIGH,W100
HS2240,28.655476,77.095017,59,179,0.32,HIGH,W100
HS2241,28.663719,77.141879,58,192,0.33,MEDIUM,W100
HS2242,28.685592,77.117453,101,180,0.21,HIGH,W100
HS2243,28.658678,77.110391,59,182,0.11,HIGH,W100
HS2244,28.689133,77.104542,67,202,0.16,HIGH,W100
HS2245,28.681254,77.104587,84,196,0.44,MEDIUM,W100
HS2246,28.685615,77.113595,66,205,0.43,MEDIUM,W100
HS2247,28.65843,77.1196,76,173,0.23,HIGH,W100
HS2248,28.68725,77.10171,106,209,0.35,HIGH,W100
HS2249,28.797322,77.106427,218,224,0.39,HIGH,W101
HS2250,28.836431,77.087091,221,241,0.51,HIGH,W101
HS2251,28.818764,77.121589,184,226,0.68,MEDIUM,W101
HS2252,28.808141,77.101952,215,209,0.38,HIGH,W101
HS2253,28.818865,77.099644,181,210,0.36,HIGH,W101
HS2254,28.824745,77.095705,216,212,0.47,HIGH,W101
HS2255,28.836632,77.121891,194,244,0.56,HIGH,W101
HS2256,28.816949,77.093853,217,224,0.46,HIGH,W101
HS2257,28.792914,77.134391,218,228,0.68,HIGH,W101
HS2258,28.8241,77.104807,195,234,0.68,MEDIUM,W101
HS2259,28.81006,77.110273,196,234,0.7,MEDIUM,W101
HS2260,28.810191,77.134609,225,228,0.35,HIGH,W101
HS2261,28.835641,77.111182,196,207,0.67,HIGH,W101
HS2262,28.813594,77.091631,182,224,0.53,HIGH,W101
HS2263,28.799844,77.087742,201,217,0.65,HIGH,W101
HS2264,28.837556,77.117383,219,225,0.36,HIGH,W101
HS2265,28.838719,77.131316,216,239,0.51,HIGH,W101
HS2266,28.805855,77.111476,190,237,0.4,HIGH,W101
HS2267,28.791451,77.093627,208,210,0.65,HIGH,W101
HS2268,28.839707,77.104276,211,238,0.7,MEDIUM,W101
HS2269,28.798649,77.12284,206,212,0.37,HIGH,W101
HS2270,28.492442,77.090378,102,203,0.18,HIGH,W102
HS2271,28.471449,77.099174,136,210,0.29,HIGH,W102
HS2272,28.504709,77.136127,121,192,0.47,HIGH,W102
HS2273,28.457072,77.115341,94,208,0.24,HIGH,W102
HS2274,28.459468,77.095746,102,187,0.3,HIGH,W102
HS2275,28.478408,77.111462,90,212,0.19,HIGH,W102
HS2276,28.494857,77.122381,94,190,0.17,HIGH,W102
HS2277,28.473024,77.111477,111,186,0.15,HIGH,W102
HS2278,28.459395,77.137593,103,198,0.17,HIGH,W102
HS2279,28.47406,77.136416,122,193,0.31,HIGH,W102
HS2280,28.488113,77.089156,137,211,0.36,HIGH,W102
HS2281,28.47975,77.130986,90,183,0.32,HIGH,W102
HS2282,28.465031,77.128735,119,194,0.45,HIGH,W102
HS2283,28.478374,77.125254,134,190,0.3,HIGH,W102
HS2284,28.48812,77.088858,93,187,0.31,HIGH,W102
HS2285,28.478806,77.130514,109,212,0.27,HIGH,W102
HS2286,28.472608,77.121894,93,198,0.33,HIGH,W102
HS2287,28.469208,77.120982,119,188,0.46,HIGH,W102
HS2288,28.462487,77.09377,117,192,0.16,HIGH,W102
HS2289,28.489947,77.111414,131,200,0.46,HIGH,W102
HS2290,28.497024,77.096051,130,197,0.48,HIGH,W102
HS2291,28.471901,77.135102,116,182,0.42,HIGH,W102
HS2292,28.469019,77.104188,131,181,0.45,HIGH,W102
HS2293,28.472864,77.114648,104,199,0.18,HIGH,W102
HS2294,28.487706,77.108792,88,202,0.23,HIGH,W102
HS2295,28.673213,77.265209,156,181,1.0,MEDIUM,W103
HS2296,28.670646,77.219728,144,201,1.0,MEDIUM,W103
HS2297,28.678319,77.247381,133,194,1.0,MEDIUM,W103
HS2298,28.643073,77.251551,147,179,1.0,MEDIUM,W103
HS2299,28.680259,77.235771,129,207,0.98,MEDIUM,W103
HS2300,28.647974,77.246641,136,175,0.93,MEDIUM,W103
HS2301,28.685597,77.229546,138,175,0.97,MEDIUM,W103
HS2302,28.676307,77.263272,156,176,1.0,MEDIUM,W103
HS2303,28.649957,77.219429,141,182,1.0,MEDIUM,W103
HS2304,28.671597,77.220388,148,197,0.75,MEDIUM,W103
HS2305,28.641165,77.23956,156,173,0.76,HIGH,W103
HS2306,28.658612,77.256431,131,198,0.9,MEDIUM,W103
HS2307,28.659719,77.25332,144,208,0.84,MEDIUM,W103
HS2308,28.660547,77.257988,174,171,0.77,HIGH,W103
HS2309,28.669927,77.227526,172,207,0.94,MEDIUM,W103
HS2310,28.68235,77.241314,160,176,0.82,HIGH,W103
HS2311,28.682253,77.22674,144,198,0.8,MEDIUM,W103
HS2312,28.677205,77.241908,146,197,0.87,MEDIUM,W103
HS2313,28.681151,77.245878,172,187,1.0,MEDIUM,W103
HS2314,28.654965,77.265812,126,195,0.88,MEDIUM,W103
HS2315,28.68333,77.231921,133,189,0.97,MEDIUM,W103
HS2316,28.660457,77.254526,169,197,0.86,MEDIUM,W103
HS2317,28.670367,77.262266,164,183,0.77,HIGH,W103
HS2318,28.667132,76.951814,145,261,0.87,LOW,W104
HS2319,28.674751,76.977589,164,246,0.99,MEDIUM,W104
HS2320,28.665601,76.950637,157,246,0.77,MEDIUM,W104
HS2321,28.655932,76.974878,140,247,0.82,MEDIUM,W104
HS2322,28.645111,76.982179,131,235,0.68,MEDIUM,W104
HS2323,28.667131,76.950225,122,240,0.71,MEDIUM,W104
HS2324,28.661338,76.945325,132,246,0.75,MEDIUM,W104
HS2325,28.681164,76.988906,164,247,0.95,MEDIUM,W104
HS2326,28.670748,76.954388,158,253,1.0,LOW,W104
HS2327,28.672894,76.969627,133,253,1.0,LOW,W104
HS2328,28.664059,76.968476,155,260,0.76,MEDIUM,W104
HS2329,28.656043,76.945254,132,240,0.64,MEDIUM,W104
HS2330,28.675614,76.946536,147,230,0.92,MEDIUM,W104
HS2331,28.642148,76.967813,126,260,0.7,MEDIUM,W104
HS2332,28.676873,76.959698,128,266,0.83,LOW,W104
HS2333,28.669865,76.979561,119,253,1.0,LOW,W104
HS2334,28.641159,76.948388,155,227,0.7,MEDIUM,W104
HS2335,28.682131,76.959726,145,234,0.64,MEDIUM,W104
HS2336,28.64028,76.978624,157,234,0.87,MEDIUM,W104
HS2337,28.672373,76.960965,165,248,0.93,MEDIUM,W104
HS2338,28.680768,76.943894,132,227,0.77,MEDIUM,W104
HS2339,28.68,76.98617,156,236,0.95,MEDIUM,W104
HS2340,28.655568,76.985398,167,240,0.93,MEDIUM,W104
HS2341,28.651073,77.153249,49,238,0.88,LOW,W105
HS2342,28.634701,77.110753,48,260,0.88,LOW,W105
HS2343,28.645579,77.131638,78,238,0.75,LOW,W105
HS2344,28.624162,77.142452,69,259,0.85,LOW,W105
HS2345,28.653854,77.144225,67,276,0.81,LOW,W105
HS2346,28.6383,77.153886,53,263,1.0,LOW,W105
HS2347,28.645185,77.11942,56,243,1.0,LOW,W105
HS2348,28.630519,77.1494,85,260,1.0,LOW,W105
HS2349,28.649445,77.114219,74,243,0.98,LOW,W105
HS2350,28.6454,77.124369,50,251,1.0,LOW,W105
HS2351,28.628513,77.132139,53,238,0.78,LOW,W105
HS2352,28.645399,77.139295,51,265,0.94,LOW,W105
HS2353,28.625312,77.141195,70,254,1.0,LOW,W105
HS2354,28.647414,77.154171,81,256,1.0,LOW,W105
HS2355,28.620616,77.115681,52,270,1.0,LOW,W105
HS2356,28.647325,77.137536,50,243,0.92,LOW,W105
HS2357,28.616557,77.152915,76,246,1.0,LOW,W105
HS2358,28.616921,77.129801,87,250,0.79,LOW,W105
HS2359,28.636857,77.125183,81,249,1.0,LOW,W105
HS2360,28.627557,77.113885,72,268,0.88,LOW,W105
HS2361,28.649276,77.111432,70,249,1.0,LOW,W105
HS2362,28.626291,77.152705,50,264,1.0,LOW,W105
HS2363,28.637326,77.144974,92,253,1.0,LOW,W105
HS2364,28.631396,77.151271,62,272,0.91,LOW,W105
HS2365,28.759218,77.001766,79,194,0.97,MEDIUM,W106
HS2366,28.768152,77.003335,95,188,0.99,MEDIUM,W106
HS2367,28.790142,77.023064,96,169,0.84,MEDIUM,W106
HS2368,28.803925,76.999141,93,173,0.88,MEDIUM,W106
HS2369,28.790518,77.024533,90,195,1.0,MEDIUM,W106
HS2370,28.773431,76.980119,108,198,0.95,MEDIUM,W106
HS2371,28.755845,77.021213,104,162,0.85,MEDIUM,W106
HS2372,28.762721,77.010122,124,195,0.98,MEDIUM,W106
HS2373,28.78103,77.014857,125,160,0.85,HIGH,W106
HS2374,28.772502,76.987278,90,176,1.0,MEDIUM,W106
HS2375,28.759852,77.019717,109,191,0.79,MEDIUM,W106
HS2376,28.77331,77.006923,114,179,1.0,MEDIUM,W106
HS2377,28.772622,76.997257,82,169,0.73,MEDIUM,W106
HS2378,28.778781,76.989736,100,175,0.72,MEDIUM,W106
HS2379,28.761756,77.017916,114,198,1.0,MEDIUM,W106
HS2380,28.77886,77.012709,84,174,0.79,MEDIUM,W106
HS2381,28.772551,76.999174,107,180,0.87,MEDIUM,W106
HS2382,28.768353,77.018144,81,163,0.74,MEDIUM,W106
HS2383,28.772853,77.00435,90,180,1.0,MEDIUM,W106
HS2384,28.781694,77.010866,94,198,0.71,MEDIUM,W106
HS2385,28.800885,76.981046,104,173,0.9,MEDIUM,W106
HS2386,28.780749,76.97582,114,190,1.0,MEDIUM,W106
HS2387,28.781171,76.986868,89,195,0.91,MEDIUM,W106
HS2388,28.782086,77.022729,97,167,0.89,MEDIUM,W106
HS2389,28.796254,77.012602,86,177,0.76,MEDIUM,W106
HS2390,28.497391,77.109206,91,224,0.4,MEDIUM,W107
HS2391,28.489376,77.11156,111,211,0.52,MEDIUM,W107
HS2392,28.533525,77.08282,105,205,0.61,MEDIUM,W107
HS2393,28.529413,77.117947,100,216,0.28,HIGH,W107
HS2394,28.525926,77.092463,105,216,0.33,HIGH,W107
HS2395,28.514226,77.090098,111,208,0.29,HIGH,W107
HS2396,28.492415,77.079963,98,202,0.46,MEDIUM,W107
HS2397,28.503782,77.097313,93,192,0.63,MEDIUM,W107
HS2398,28.522421,77.120629,76,196,0.55,MEDIUM,W107
HS2399,28.525041,77.118194,76,216,0.6,MEDIUM,W107
HS2400,28.511869,77.120671,121,208,0.28,HIGH,W107
HS2401,28.50578,77.102715,100,194,0.42,HIGH,W107
HS2402,28.511684,77.123952,104,188,0.44,HIGH,W107
HS2403,28.489355,77.084821,102,199,0.42,HIGH,W107
HS2404,28.513562,77.120985,116,210,0.39,HIGH,W107
HS2405,28.521427,77.123951,78,198,0.4,MEDIUM,W107
HS2406,28.493861,77.088044,92,218,0.36,MEDIUM,W107
HS2407,28.502115,77.107239,109,224,0.36,MEDIUM,W107
HS2408,28.494849,77.088235,84,214,0.38,MEDIUM,W107
HS2409,28.534017,77.099588,119,209,0.31,HIGH,W107
HS2410,28.508983,77.113095,112,200,0.38,HIGH,W107
HS2411,28.529875,77.120651,98,223,0.34,MEDIUM,W107
HS2412,28.492511,77.08538,102,214,0.49,MEDIUM,W107
HS2413,28.510043,77.125618,85,207,0.33,HIGH,W107
HS2414,28.518439,77.12387,93,207,0.37,HIGH,W107
HS2415,28.669856,77.291498,49,235,0.19,MEDIUM,W108
HS2416,28.63735,77.305763,37,235,0.24,MEDIUM,W108
HS2417,28.665447,77.29384,63,204,0.1,HIGH,W108
HS2418,28.627982,77.334322,62,232,0.25,MEDIUM,W108
HS2419,28.640267,77.292124,74,221,0.19,MEDIUM,W108
HS2420,28.661987,77.330833,54,205,0.14,HIGH,W108
HS2421,28.67099,77.327295,48,228,0.34,MEDIUM,W108
HS2422,28.656626,77.30115,36,241,0.1,MEDIUM,W108
HS2423,28.627323,77.287764,83,240,0.1,MEDIUM,W108
HS2424,28.65371,77.328525,39,202,0.26,MEDIUM,W108
HS2425,28.673837,77.329007,82,207,0.41,MEDIUM,W108
HS2426,28.652907,77.289345,78,209,0.2,HIGH,W108
HS2427,28.658746,77.298474,62,216,0.41,MEDIUM,W108
HS2428,28.652759,77.32555,77,235,0.12,MEDIUM,W108
HS2429,28.676383,77.300925,40,227,0.18,MEDIUM,W108
HS2430,28.638006,77.300888,84,221,0.31,MEDIUM,W108
HS2431,28.662653,77.290359,79,234,0.33,MEDIUM,W108
HS2432,28.66003,77.297047,44,218,0.3,MEDIUM,W108
HS2433,28.663681,77.314994,68,233,0.12,MEDIUM,W108
HS2434,28.650883,77.292254,39,218,0.1,MEDIUM,W108
HS2435,28.645224,77.304298,59,230,0.43,MEDIUM,W108
HS2436,28.624137,77.009705,83,256,0.26,MEDIUM,W109
HS2437,28.636113,77.054161,91,229,0.55,MEDIUM,W109
HS2438,28.598939,77.024261,78,257,0.26,MEDIUM,W109
HS2439,28.609348,77.03645,95,244,0.3,MEDIUM,W109
HS2440,28.628137,77.013649,87,228,0.32,MEDIUM,W109
HS2441,28.631713,77.017069,77,239,0.4,MEDIUM,W109
HS2442,28.637794,77.049073,77,247,0.57,MEDIUM,W109
HS2443,28.619541,77.049301,60,246,0.26,MEDIUM,W109
HS2444,28.618636,77.028853,62,236,0.43,MEDIUM,W109
HS2445,28.605908,77.038421,62,256,0.61,LOW,W109
HS2446,28.634074,77.053882,95,253,0.6,MEDIUM,W109
HS2447,28.632956,77.04663,71,261,0.45,MEDIUM,W109
HS2448,28.627485,77.020769,72,222,0.23,MEDIUM,W109
HS2449,28.628294,77.054041,79,245,0.46,MEDIUM,W109
HS2450,28.62712,77.043448,68,251,0.51,MEDIUM,W109
HS2451,28.610559,77.030826,87,246,0.32,MEDIUM,W109
HS2452,28.595567,77.05144,64,255,0.56,LOW,W109
HS2453,28.612369,77.017952,60,225,0.22,MEDIUM,W109
HS2454,28.623751,77.012673,80,241,0.34,MEDIUM,W109
HS2455,28.615858,77.027016,68,245,0.24,MEDIUM,W109
HS2456,28.594036,77.032079,64,242,0.34,MEDIUM,W109
HS2457,28.59119,77.051904,75,228,0.27,MEDIUM,W109
HS2458,28.591091,77.055862,60,260,0.6,LOW,W109
HS2459,28.637616,77.043643,94,258,0.26,MEDIUM,W109
HS2460,28.619132,77.247379,203,262,0.47,HIGH,W110
HS2461,28.616507,77.267103,178,267,0.41,MEDIUM,W110
HS2462,28.613955,77.228761,191,248,0.11,HIGH,W110
HS2463,28.60967,77.239736,180,252,0.31,HIGH,W110
HS2464,28.598704,77.254383,198,268,0.14,HIGH,W110
HS2465,28.592206,77.226494,202,270,0.24,HIGH,W110
HS2466,28.577476,77.241431,188,256,0.12,HIGH,W110
HS2467,28.584784,77.26019,186,283,0.14,HIGH,W110
HS2468,28.577723,77.23358,206,266,0.47,HIGH,W110
HS2469,28.579383,77.219679,201,278,0.41,MEDIUM,W110
HS2470,28.589266,77.221612,195,276,0.21,HIGH,W110
HS2471,28.575077,77.225105,193,267,0.31,HIGH,W110
HS2472,28.61771,77.256868,210,275,0.24,HIGH,W110
HS2473,28.603738,77.239405,215,246,0.42,HIGH,W110
HS2474,28.591448,77.259291,183,246,0.25,HIGH,W110
HS2475,28.618655,77.240607,175,272,0.13,HIGH,W110
HS2476,28.572991,77.243822,174,265,0.24,HIGH,W110
HS2477,28.621194,77.25341,175,251,0.1,HIGH,W110
HS2478,28.574509,77.251454,181,278,0.1,HIGH,W110
HS2479,28.621686,77.217446,205,274,0.1,HIGH,W110
HS2480,28.599853,77.261831,169,249,0.36,HIGH,W110
HS2481,28.577052,77.22254,207,278,0.28,HIGH,W110
HS2482,28.612383,77.222979,167,266,0.4,MEDIUM,W110
HS2483,28.584042,77.260923,167,253,0.1,HIGH,W110
HS2484,28.61464,77.225941,180,282,0.23,HIGH,W110
HS2485,28.799079,77.084523,185,225,0.92,MEDIUM,W111
HS2486,28.798676,77.045508,172,225,1.0,MEDIUM,W111
HS2487,28.777922,77.09208,165,215,1.0,MEDIUM,W111
HS2488,28.77613,77.046636,168,226,1.0,MEDIUM,W111
HS2489,28.793153,77.054537,175,246,0.86,MEDIUM,W111
HS2490,28.807512,77.06686,144,246,1.0,LOW,W111
HS2491,28.814961,77.078134,151,254,0.85,MEDIUM,W111
HS2492,28.79781,77.082045,150,225,0.88,MEDIUM,W111
HS2493,28.776607,77.045061,163,240,0.8,MEDIUM,W111
HS2494,28.775708,77.050464,190,232,0.99,MEDIUM,W111
HS2495,28.785362,77.072271,148,247,1.0,LOW,W111
HS2496,28.768705,77.065091,180,223,0.88,MEDIUM,W111
HS2497,28.809058,77.053663,191,254,0.73,MEDIUM,W111
HS2498,28.803503,77.073241,148,231,0.74,MEDIUM,W111
HS2499,28.775844,77.047912,169,233,0.75,MEDIUM,W111
HS2500,28.787318,77.056823,186,223,0.97,MEDIUM,W111
HS2501,28.803919,77.060429,176,232,1.0,MEDIUM,W111
HS2502,28.782556,77.06119,158,250,0.74,MEDIUM,W111
HS2503,28.782801,77.050129,159,215,0.77,MEDIUM,W111
HS2504,28.786854,77.078543,175,250,1.0,MEDIUM,W111
HS2505,28.787173,77.092606,173,234,1.0,MEDIUM,W111
HS2506,28.459186,77.207213,86,169,0.81,MEDIUM,W112
HS2507,28.485913,77.205658,47,165,0.95,MEDIUM,W112
HS2508,28.453523,77.18292,54,194,0.71,MEDIUM,W112
HS2509,28.474773,77.195145,60,193,0.87,MEDIUM,W112
HS2510,28.461698,77.177819,69,197,0.76,MEDIUM,W112
HS2511,28.483953,77.196609,37,193,0.96,LOW,W112
HS2512,28.475878,77.214253,54,180,0.7,MEDIUM,W112
HS2513,28.468468,77.174022,85,167,0.67,MEDIUM,W112
HS2514,28.458393,77.187687,57,166,0.68,MEDIUM,W112
HS2515,28.47948,77.196017,45,187,0.63,MEDIUM,W112
HS2516,28.449692,77.185795,86,169,0.77,MEDIUM,W112
HS2517,28.477219,77.193572,80,195,0.87,MEDIUM,W112
HS2518,28.488853,77.203871,61,197,0.76,MEDIUM,W112
HS2519,28.464063,77.210181,84,185,0.69,MEDIUM,W112
HS2520,28.467042,77.185808,37,167,0.84,MEDIUM,W112
HS2521,28.488143,77.192138,73,162,0.91,MEDIUM,W112
HS2522,28.480953,77.196912,77,182,0.98,MEDIUM,W112
HS2523,28.455256,77.179036,58,172,0.74,MEDIUM,W112
HS2524,28.468294,77.206494,67,196,0.74,MEDIUM,W112
HS2525,28.479785,77.181984,69,188,0.88,MEDIUM,W112
HS2526,28.494582,77.209817,59,168,0.85,MEDIUM,W112
HS2527,28.463401,77.17784,67,166,0.82,MEDIUM,W112
HS2528,28.49539,77.215371,45,169,0.8,MEDIUM,W112
HS2529,28.635363,77.29284,111,200,0.18,HIGH,W113
HS2530,28.638782,77.268738,84,179,0.34,HIGH,W113
HS2531,28.651888,77.263064,98,187,0.26,HIGH,W113
HS2532,28.665861,77.307805,117,187,0.34,HIGH,W113
HS2533,28.683545,77.297536,119,179,0.45,HIGH,W113
HS2534,28.637072,77.305745,97,176,0.42,HIGH,W113
HS2535,28.641784,77.302941,87,163,0.19,HIGH,W113
HS2536,28.645585,77.30745,84,163,0.24,HIGH,W113
HS2537,28.653852,77.259336,114,184,0.28,HIGH,W113
HS2538,28.66317,77.285621,125,187,0.54,HIGH,W113
HS2539,28.655666,77.297116,110,174,0.18,HIGH,W113
HS2540,28.643544,77.298511,130,170,0.38,HIGH,W113
HS2541,28.643495,77.300834,112,168,0.31,HIGH,W113
HS2542,28.672154,77.28902,92,185,0.41,HIGH,W113
HS2543,28.645913,77.295378,109,201,0.24,HIGH,W113
HS2544,28.665008,77.297954,111,197,0.51,HIGH,W113
HS2545,28.655324,77.290183,113,165,0.54,HIGH,W113
HS2546,28.670212,77.283752,100,174,0.3,HIGH,W113
HS2547,28.682325,77.288421,96,200,0.51,MEDIUM,W113
HS2548,28.648814,77.284202,122,194,0.22,HIGH,W113
HS2549,28.671097,77.28967,123,169,0.29,HIGH,W113
HS2550,28.584365,76.97334,147,258,0.18,HIGH,W114
HS2551,28.588633,76.995589,160,280,0.41,MEDIUM,W114
HS2552,28.609867,76.95065,165,287,0.1,HIGH,W114
HS2553,28.579242,76.979155,165,273,0.28,MEDIUM,W114
HS2554,28.568065,76.95542,189,273,0.1,HIGH,W114
HS2555,28.574524,76.984664,143,294,0.3,MEDIUM,W114
HS2556,28.575613,76.998904,166,260,0.36,MEDIUM,W114
HS2557,28.61288,76.993476,192,288,0.1,HIGH,W114
HS2558,28.605109,76.953452,151,266,0.36,MEDIUM,W114
HS2559,28.578246,76.9666,149,286,0.1,MEDIUM,W114
HS2560,28.60617,76.988922,183,263,0.33,HIGH,W114
